datetime,epoch,arduino_timestamp,system,json
2026-08-28 16:08:58.887,1787904538.887,501179,,"{""seq"":9922,""timestamp"":501179,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.54,""pitch"":-22.57,""roll"":-19.27},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.96,""pitch"":22.17,""roll"":21.97},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":21.41,""pitch"":-19.0,""roll"":21.6},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-25.34,""pitch"":33.03,""roll"":55.68},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":20.78,""pitch"":13.63,""roll"":15.41},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":22.39,""pitch"":-3.63,""roll"":45.56},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":16.24,""pitch"":-8.39,""roll"":-3.28},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-35.39,""pitch"":-0.06,""roll"":38.46}]}"
2026-08-28 16:08:59.108,1787904539.108,501400,,"{""seq"":9927,""timestamp"":501400,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.81,""pitch"":-22.69,""roll"":-19.87},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.96,""pitch"":22.13,""roll"":21.99},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":22.65,""pitch"":-16.9,""roll"":20.09},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-28.23,""pitch"":30.89,""roll"":51.35},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":17.42,""pitch"":8.86,""roll"":10.11},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":18.32,""pitch"":-3.01,""roll"":39.78},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":23.02,""pitch"":-34.68,""roll"":-24.2},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-23.71,""pitch"":13.9,""roll"":23.03}]}"
2026-08-28 16:08:59.258,1787904539.258,501550,,"{""seq"":9930,""timestamp"":501550,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.9,""pitch"":-22.81,""roll"":-20.17},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.92,""pitch"":22.24,""roll"":21.84},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":22.93,""pitch"":-13.61,""roll"":18.07},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-31.6,""pitch"":26.99,""roll"":46.75},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":14.46,""pitch"":5.21,""roll"":3.89},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":13.31,""pitch"":-4.96,""roll"":29.33},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":22.03,""pitch"":-42.49,""roll"":-35.79},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-10.97,""pitch"":18.25,""roll"":7.75}]}"
2026-08-28 16:08:59.406,1787904539.406,501698,,"{""seq"":9933,""timestamp"":501698,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.8,""pitch"":-22.97,""roll"":-20.28},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.9,""pitch"":22.31,""roll"":21.8},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":22.22,""pitch"":-10.85,""roll"":16.61},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-32.67,""pitch"":23.7,""roll"":44.57},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":10.55,""pitch"":1.31,""roll"":-3.68},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":10.43,""pitch"":-9.63,""roll"":16.33},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":12.88,""pitch"":-49.11,""roll"":-35.53},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":3.77,""pitch"":20.17,""roll"":0.15}]}"
2026-08-28 16:08:59.601,1787904539.601,501893,,"{""seq"":9937,""timestamp"":501893,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.84,""pitch"":-22.75,""roll"":-20.39},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.88,""pitch"":22.25,""roll"":21.77},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":19.81,""pitch"":-9.43,""roll"":14.92},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-31.12,""pitch"":21.87,""roll"":43.51},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":3.29,""pitch"":-5.69,""roll"":-13.9},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":12.95,""pitch"":-13.3,""roll"":-0.58},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-11.9,""pitch"":-66.15,""roll"":-28.48},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":26.62,""pitch"":27.13,""roll"":3.11}]}"
2026-08-28 16:08:59.740,1787904539.74,502032,,"{""seq"":9940,""timestamp"":502032,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.0,""pitch"":-22.53,""roll"":-20.46},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.81,""pitch"":22.07,""roll"":21.76},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":18.67,""pitch"":-10.75,""roll"":13.73},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-29.62,""pitch"":22.59,""roll"":43.88},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":-1.33,""pitch"":-12.22,""roll"":-19.21},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":16.33,""pitch"":-13.86,""roll"":-9.68},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-43.94,""pitch"":-79.15,""roll"":-11.33},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":42.05,""pitch"":32.66,""roll"":6.22}]}"
2026-08-28 16:08:59.891,1787904539.891,502183,,"{""seq"":9943,""timestamp"":502183,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.1,""pitch"":-22.56,""roll"":-20.49},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.81,""pitch"":22.07,""roll"":21.78},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":18.39,""pitch"":-13.29,""roll"":12.62},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-28.61,""pitch"":23.87,""roll"":44.36},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":-4.35,""pitch"":-17.55,""roll"":-21.69},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":18.5,""pitch"":-13.45,""roll"":-15.15},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-135.87,""pitch"":-81.43,""roll"":69.75},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":52.89,""pitch"":35.73,""roll"":11.8}]}"
2026-08-28 16:09:00.091,1787904540.091,502383,,"{""seq"":9947,""timestamp"":502383,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.0,""pitch"":-22.7,""roll"":-20.5},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.74,""pitch"":22.18,""roll"":21.86},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":19.85,""pitch"":-12.72,""roll"":11.91},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-29.75,""pitch"":24.25,""roll"":43.32},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":-2.5,""pitch"":-18.26,""roll"":-21.43},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":16.89,""pitch"":-12.87,""roll"":-14.36},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-164.37,""pitch"":-85.05,""roll"":94.81},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":53.2,""pitch"":37.6,""roll"":12.18}]}"
2026-08-28 16:09:00.303,1787904540.303,502595,,"{""seq"":9951,""timestamp"":502595,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.94,""pitch"":-22.78,""roll"":-20.99},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.68,""pitch"":22.22,""roll"":22.07},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":24.65,""pitch"":-7.69,""roll"":10.87},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-35.41,""pitch"":22.34,""roll"":38.81},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":6.7,""pitch"":-14.59,""roll"":-17.54},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":7.68,""pitch"":-10.23,""roll"":-3.06},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":43.27,""pitch"":-74.96,""roll"":-114.26},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":34.12,""pitch"":38.96,""roll"":0.88}]}"
2026-08-28 16:09:00.503,1787904540.503,502795,,"{""seq"":9955,""timestamp"":502795,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.13,""pitch"":-22.87,""roll"":-22.15},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.66,""pitch"":22.14,""roll"":22.55},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":29.49,""pitch"":-1.86,""roll"":9.49},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-38.18,""pitch"":22.17,""roll"":35.53},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":18.47,""pitch"":-7.57,""roll"":-13.89},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-3.0,""pitch"":-6.6,""roll"":15.95},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":19.81,""pitch"":-44.41,""roll"":-81.34},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":6.77,""pitch"":26.82,""roll"":-14.81}]}"
2026-08-28 16:09:00.672,1787904540.672,502964,,"{""seq"":9958,""timestamp"":502964,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.22,""pitch"":-22.39,""roll"":-23.13},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.62,""pitch"":21.66,""roll"":23.22},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":31.49,""pitch"":1.47,""roll"":7.41},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-38.93,""pitch"":23.42,""roll"":34.45},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":25.29,""pitch"":-1.39,""roll"":-12.73},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-7.17,""pitch"":-4.18,""roll"":27.22},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-2.45,""pitch"":-12.09,""roll"":-56.44},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-13.41,""pitch"":1.81,""roll"":-14.3}]}"
2026-08-28 16:09:00.775,1787904540.775,503067,,"{""seq"":9960,""timestamp"":503067,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.34,""pitch"":-22.52,""roll"":-23.95},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.63,""pitch"":21.65,""roll"":23.7},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":32.57,""pitch"":3.14,""roll"":6.87},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-38.97,""pitch"":24.88,""roll"":35.14},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":29.49,""pitch"":1.41,""roll"":-10.85},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-8.59,""pitch"":-2.06,""roll"":34.69},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-2.52,""pitch"":-4.23,""roll"":-47.25},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-22.22,""pitch"":-7.5,""roll"":-5.24}]}"
2026-08-28 16:09:00.936,1787904540.936,503228,,"{""seq"":9963,""timestamp"":503228,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.35,""pitch"":-22.43,""roll"":-24.6},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.54,""pitch"":21.39,""roll"":24.33},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":33.51,""pitch"":1.63,""roll"":5.11},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-39.07,""pitch"":27.21,""roll"":36.82},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":32.01,""pitch"":1.47,""roll"":-9.88},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-8.26,""pitch"":-0.18,""roll"":39.9},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-0.31,""pitch"":-2.29,""roll"":-40.89},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-28.4,""pitch"":-9.48,""roll"":1.28}]}"
2026-08-28 16:09:01.100,1787904541.1,503392,,"{""seq"":9966,""timestamp"":503392,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.4,""pitch"":-22.09,""roll"":-25.45},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.55,""pitch"":21.17,""roll"":24.91},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":32.91,""pitch"":5.41,""roll"":0.54},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-39.62,""pitch"":26.71,""roll"":35.92},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":30.66,""pitch"":-3.09,""roll"":-17.59},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-9.47,""pitch"":-0.34,""roll"":39.14},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-9.55,""pitch"":-8.12,""roll"":-35.22},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-25.7,""pitch"":-11.15,""roll"":0.74}]}"
2026-08-28 16:09:01.257,1787904541.257,503549,,"{""seq"":9969,""timestamp"":503549,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.3,""pitch"":-21.75,""roll"":-25.74},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.5,""pitch"":20.99,""roll"":25.23},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":30.09,""pitch"":9.8,""roll"":-6.34},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-40.52,""pitch"":25.32,""roll"":33.37},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":29.27,""pitch"":-8.3,""roll"":-25.82},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-11.94,""pitch"":-0.74,""roll"":36.17},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-20.0,""pitch"":-13.76,""roll"":-31.48},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-22.12,""pitch"":-11.98,""roll"":-2.25}]}"
2026-08-28 16:09:01.509,1787904541.509,503801,,"{""seq"":9974,""timestamp"":503801,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.3,""pitch"":-21.78,""roll"":-28.31},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.6,""pitch"":20.62,""roll"":27.34},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":27.34,""pitch"":13.99,""roll"":-12.52},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-44.6,""pitch"":21.3,""roll"":28.78},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":28.79,""pitch"":-12.74,""roll"":-33.35},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-21.45,""pitch"":-2.52,""roll"":34.85},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-29.17,""pitch"":-19.74,""roll"":-27.59},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-18.67,""pitch"":-17.01,""roll"":-12.15}]}"
2026-08-28 16:09:01.709,1787904541.709,504001,,"{""seq"":9978,""timestamp"":504001,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.06,""pitch"":-21.47,""roll"":-31.23},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.68,""pitch"":19.94,""roll"":30.03},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":27.29,""pitch"":15.57,""roll"":-14.32},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-48.25,""pitch"":18.28,""roll"":26.28},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":29.05,""pitch"":-14.95,""roll"":-36.19},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-26.71,""pitch"":-2.98,""roll"":35.24},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-32.76,""pitch"":-21.76,""roll"":-24.05},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.9,""pitch"":-18.73,""roll"":-16.91}]}"
2026-08-28 16:09:01.853,1787904541.853,504145,,"{""seq"":9981,""timestamp"":504145,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.65,""pitch"":-21.63,""roll"":-32.65},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.82,""pitch"":19.76,""roll"":31.56},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":27.11,""pitch"":16.58,""roll"":-14.81},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-49.81,""pitch"":17.48,""roll"":25.35},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":29.04,""pitch"":-15.51,""roll"":-37.72},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-28.52,""pitch"":-3.08,""roll"":35.27},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-34.65,""pitch"":-22.43,""roll"":-22.66},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.52,""pitch"":-18.85,""roll"":-17.85}]}"
2026-08-28 16:09:02.006,1787904542.006,504298,,"{""seq"":9984,""timestamp"":504298,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.2,""pitch"":-21.87,""roll"":-33.61},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.88,""pitch"":19.79,""roll"":32.51},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":26.59,""pitch"":17.72,""roll"":-15.61},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-50.76,""pitch"":17.02,""roll"":24.88},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":30.47,""pitch"":-15.32,""roll"":-38.98},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-29.67,""pitch"":-3.15,""roll"":35.37},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-35.52,""pitch"":-22.39,""roll"":-22.09},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.3,""pitch"":-18.99,""roll"":-18.52}]}"
2026-08-28 16:09:02.220,1787904542.22,504512,,"{""seq"":9988,""timestamp"":504512,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":-0.08,""pitch"":-22.32,""roll"":-34.22},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.02,""pitch"":19.81,""roll"":33.05},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":24.76,""pitch"":19.24,""roll"":-18.15},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-51.1,""pitch"":17.06,""roll"":24.77},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":31.81,""pitch"":-14.14,""roll"":-39.95},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-30.03,""pitch"":-3.19,""roll"":35.43},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-39.38,""pitch"":-21.17,""roll"":-19.5},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.16,""pitch"":-18.87,""roll"":-18.92}]}"
2026-08-28 16:09:02.381,1787904542.381,504673,,"{""seq"":9991,""timestamp"":504673,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":-0.25,""pitch"":-22.55,""roll"":-34.13},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.14,""pitch"":19.83,""roll"":33.16},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":23.54,""pitch"":19.57,""roll"":-19.9},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-50.93,""pitch"":17.07,""roll"":24.91},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":32.36,""pitch"":-13.71,""roll"":-40.06},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-29.96,""pitch"":-3.45,""roll"":35.36},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-39.26,""pitch"":-18.93,""roll"":-19.67},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-16.99,""pitch"":-18.54,""roll"":-18.73}]}"
2026-08-28 16:09:02.542,1787904542.542,504834,,"{""seq"":9994,""timestamp"":504834,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":-0.4,""pitch"":-22.77,""roll"":-34.17},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.16,""pitch"":19.91,""roll"":33.31},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":23.23,""pitch"":19.86,""roll"":-20.44},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-51.1,""pitch"":17.11,""roll"":24.88},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":32.49,""pitch"":-13.2,""roll"":-40.18},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-30.1,""pitch"":-3.4,""roll"":35.4},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-38.72,""pitch"":-18.77,""roll"":-19.07},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-16.97,""pitch"":-18.44,""roll"":-18.83}]}"
2026-08-28 16:09:02.692,1787904542.692,504984,,"{""seq"":9997,""timestamp"":504984,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":-0.56,""pitch"":-23.0,""roll"":-34.09},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.2,""pitch"":19.98,""roll"":33.45},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":21.97,""pitch"":19.97,""roll"":-21.12},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-51.34,""pitch"":17.16,""roll"":24.9},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":31.83,""pitch"":-12.92,""roll"":-40.25},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-30.14,""pitch"":-3.35,""roll"":35.71},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-40.1,""pitch"":-17.58,""roll"":-19.86},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.26,""pitch"":-18.62,""roll"":-18.75}]}"
2026-08-28 16:09:02.853,1787904542.853,505145,,"{""seq"":10000,""timestamp"":505145,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":-0.55,""pitch"":-23.52,""roll"":-34.04},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.3,""pitch"":20.11,""roll"":33.63},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":21.62,""pitch"":19.9,""roll"":-22.02},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-51.48,""pitch"":17.5,""roll"":25.12},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":32.26,""pitch"":-13.4,""roll"":-40.35},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-29.87,""pitch"":-3.06,""roll"":35.99},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-39.06,""pitch"":-17.3,""roll"":-22.03},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.69,""pitch"":-18.25,""roll"":-18.34}]}"
2026-08-28 16:09:03.054,1787904543.054,505346,,"{""seq"":10004,""timestamp"":505346,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":-0.66,""pitch"":-24.07,""roll"":-33.44},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.47,""pitch"":20.39,""roll"":33.7},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":20.97,""pitch"":20.05,""roll"":-23.19},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-51.42,""pitch"":18.04,""roll"":25.46},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":32.77,""pitch"":-13.4,""roll"":-40.65},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-29.29,""pitch"":-2.83,""roll"":36.22},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":-39.63,""pitch"":-17.43,""roll"":-21.85},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-18.11,""pitch"":-17.84,""roll"":-17.74}]}"
